delta_power_ch0,delta_power_ch1,delta_power_ch2,delta_power_mean,delta_power_std,theta_power_ch0,theta_power_ch1,theta_power_ch2,theta_power_mean,theta_power_std,mu_power_ch0,mu_power_ch1,mu_power_ch2,mu_power_mean,mu_power_std,alpha_power_ch0,alpha_power_ch1,alpha_power_ch2,alpha_power_mean,alpha_power_std,beta_power_ch0,beta_power_ch1,beta_power_ch2,beta_power_mean,beta_power_std,gamma_power_ch0,gamma_power_ch1,gamma_power_ch2,gamma_power_mean,gamma_power_std,total_power_ch0,total_power_ch1,total_power_ch2,total_power_mean,mu_beta_ratio,beta_gamma_ratio,mu_alpha_ratio,alpha_beta_ratio,mean_ch0,std_ch0,var_ch0,skewness_ch0,kurtosis_ch0,zcr_ch0,energy_ch0,mean_ch1,std_ch1,var_ch1,skewness_ch1,kurtosis_ch1,zcr_ch1,energy_ch1,mean_ch2,std_ch2,var_ch2,skewness_ch2,kurtosis_ch2,zcr_ch2,energy_ch2,mean_all,std_all,max_amplitude,min_amplitude,hjorth_activity_ch0,hjorth_mobility_ch0,hjorth_complexity_ch0,hjorth_activity_ch1,hjorth_mobility_ch1,hjorth_complexity_ch1,hjorth_activity_ch2,hjorth_mobility_ch2,hjorth_complexity_ch2,hjorth_activity_mean,hjorth_mobility_mean,hjorth_complexity_mean,mean_correlation,std_correlation,max_correlation,min_correlation,power_range,power_std,dominant_channel,filename,subject,method,direction,pattern,iteration,label,erd_score,quality_score
8.620483587942836e-09,7.533557395930014e-09,8.491691020142265e-09,8.215244001338373e-09,4.848844208503323e-10,1.4417461661944876e-09,1.311099233827321e-09,1.3634709020045754e-09,1.3721054340087948e-09,5.3684706645602886e-11,9.531498575903699e-11,9.313438052233844e-11,7.925632733720756e-11,8.923523120619434e-11,7.112086033386579e-12,1.214567115328644e-10,1.1580325852603513e-10,1.0198713560804124e-10,1.1308236855564694e-10,8.177959335772903e-12,2.546113626470984e-11,2.5601199376827988e-11,2.5926456426420318e-11,2.5662930689319383e-11,1.9491669918198192e-13,5.822914711835056e-12,5.206530914835475e-12,5.642275313490166e-12,5.557240313386899e-12,2.5872180649341876e-13,1.0214970516646725e-08,8.99126761857503e-09,9.988717789494788e-09,9.731651974905515e-09,0.7102039129306826,0.24312036319700758,0.41811796732229617,0.8999894802051515,1.3090142910425937e-05,0.0001016955600134672,1.0341986926452708e-08,-0.1347229356250908,-0.9500250665037737,0.025333333333333333,7.885004075901063e-06,1.2448452574662078e-05,9.500312754092201e-05,9.025594242556693e-09,-0.14649104704167526,-0.8488956933235756,0.025333333333333333,6.885418660545226e-06,1.3359851654756133e-05,0.00010075833758688167,1.015224259327201e-08,-0.11645333608123595,-0.9974034027751237,0.025333333333333333,7.748046172131827e-06,1.2966149046614717e-05,9.91972145915069e-05,0.00021324355771189848,-0.00021324355771189848,1.0341986926452708e-08,0.0894521045650089,2.9679757682334107,9.025594242556693e-09,0.0901971726534973,2.7753935264827625,1.015224259327201e-08,0.08792277371865637,2.9989061781414508,9.839941254093804e-09,0.08919068364572086,2.9140918242858747,0.9975281499993099,0.0009264234147786656,0.9987485214340684,0.9965051559897485,1.3163926838960155e-09,5.810172225749794e-10,0,pradeep_move_LR_straight_1.edf,pradeep,move,LR,straight,1,1,42.852201533827895,0.0
6.431197629980814e-10,6.341115384145413e-10,1.146860949224755e-09,8.080307502124593e-10,2.396173544766333e-10,3.379801868136337e-10,3.3974980736353894e-10,3.2020185097384285e-10,3.326439483836718e-10,8.827503618026885e-12,1.8153587551735168e-11,1.5926426509054683e-11,1.7107985882445593e-11,1.7062666647745148e-11,9.097992277727294e-13,2.1503148045814776e-11,1.8491392188516017e-11,2.102013755218587e-11,2.0338225928838884e-11,1.3207121645877608e-12,1.4992466925423132e-11,1.3046348065233687e-11,1.6196822848489567e-11,1.4745212613048797e-11,1.2980045868495163e-12,6.480207520967214e-12,5.24178203175438e-12,5.439911818182671e-12,5.720633790301422e-12,5.43156234310591e-13,1.0240757723039201e-09,1.0106408680635847e-09,1.509719672417457e-09,1.1814787709283206e-09,0.1486614955109649,0.13945928751568612,0.14172771519532354,0.17715694377991464,5.7559457130028845e-06,4.4330852169740444e-05,1.965224454095381e-09,0.3186014289585855,-0.10081762025751173,0.036,1.4987665238598127e-06,5.256112768091688e-06,4.329571710698638e-05,1.874519119808193e-09,0.30928237907876766,0.06370434940668357,0.030666666666666665,1.4266093809293169e-06,5.0206845137439364e-06,4.977558210061494e-05,2.4776085734550587e-09,-0.1746045153583285,0.886720639744929,0.02666666666666667,1.8771118848312052e-06,5.344247664946169e-06,4.588984674745336e-05,0.00015162500873236188,-0.00015162500873236188,1.965224454095381e-09,0.10489787534867595,2.52451327870147,1.874519119808193e-09,0.10322142676627906,2.4375637907886323,2.4776085734550587e-09,0.09032881695195347,2.768340507996798,2.105784049119544e-09,0.09948270635563616,2.5768058591623,0.8934835747196436,0.06640059414392696,0.9869890279823239,0.839240453465502,6.030894536468657e-10,2.6551455966360404e-10,2,pradeep_move_LR_straight_2.edf,pradeep,move,LR,straight,2,1,-4.208577066727878,0.0
3.5904693855820985e-09,3.240153295122984e-09,3.5205578983654033e-09,3.450393526356829e-09,1.5137727731985373e-10,1.2521583285538312e-09,1.0978659383564777e-09,1.1959851828217734e-09,1.182003149910694e-09,6.376079438781575e-11,8.873586214583213e-11,7.20711115314401e-11,8.298507373004104e-11,8.126401580243776e-11,6.911343745495251e-12,9.490747890780533e-11,7.615453586409089e-11,8.969172094916291e-11,8.691791190701971e-11,7.903110385660657e-12,2.5877919763186288e-11,2.5330898195377533e-11,2.4891570932891964e-11,2.5366796297151927e-11,4.034745006721811e-13,7.956827063884512e-12,5.645688406419642e-12,8.231056318466117e-12,7.277857262923424e-12,1.1595349076598892e-12,4.971369939870807e-09,4.445150355945351e-09,4.839357429387697e-09,4.751959241734619e-09,0.6481464928544945,0.23648795235720485,0.43396026100701396,0.6932496574383036,-5.616625031489077e-08,8.267859606684787e-05,6.835750247584992e-09,-0.8546065118116358,0.3932861512169987,0.016,5.1268150516745e-06,-1.9202961048075027e-09,7.839098626195986e-05,6.145146727122779e-09,-0.8269623506927142,0.4148230102744206,0.025333333333333333,4.608860048107737e-06,4.749491623814474e-07,8.105886778058656e-05,6.570540045870615e-09,-0.7785292857061886,0.24352896137467317,0.02,4.928074216933096e-06,1.3895420532058439e-07,8.072919304854329e-05,0.00024645335031191163,-0.00024645335031191163,6.835750247584992e-09,0.1005854823750407,2.8270604976971843,6.145146727122779e-09,0.09879800549761313,2.6909959745259147,6.570540045870615e-09,0.09963841903398601,2.7942171815006716,6.517145673526128e-09,0.09967396896887994,2.7707578845745906,0.9956596727839414,0.0020281235357848563,0.9984188528489952,0.9936017600840474,6.906035204622128e-10,2.844544777490729e-10,0,pradeep_move_LR_upper_1.edf,pradeep,move,LR,upper,1,1,1.9216304620806555,0.0
8.420698814808218e-10,8.111061105722091e-10,8.419925992192541e-10,8.317228637574284e-10,1.4578280124033253e-11,3.93006252824888e-10,3.513840332846685e-10,3.697861893695717e-10,3.713921584930427e-10,1.703010359104751e-11,2.9332528127054434e-11,3.334042523799747e-11,2.240847287125347e-11,2.8360475412101794e-11,4.515570137326702e-12,3.284878519826815e-11,3.5846897444605466e-11,2.5821675769819003e-11,3.150578613756421e-11,4.201507845598675e-12,1.3338603099321456e-11,1.336796985841233e-11,1.547149565494897e-11,1.4059356204227587e-11,9.986053517606936e-13,4.770840353791655e-12,4.6309648132601485e-12,3.676388546991172e-12,4.3593979046809914e-12,4.863247397426541e-13,1.2860343629570912e-09,1.2163359759731543e-09,1.2567483485605843e-09,1.253039562496943e-09,0.2489851263880103,0.13476797884237013,0.21477330446733445,0.2765492478963878,3.7270324339198116e-06,3.784521904524294e-05,1.4322606045824186e-09,-0.789331922672713,1.2059238331642845,0.037333333333333336,1.0846135315094317e-06,4.2712719743306514e-06,3.778733217524005e-05,1.4278824729219318e-09,-0.7167065757468208,1.07445142996779,0.029333333333333333,1.0845946779004757e-06,3.297708483960416e-06,3.715701749272485e-05,1.3806439489546603e-09,-0.7741586195639321,1.2243848323695286,0.029333333333333333,1.0436391226498834e-06,3.7653376307369607e-06,3.7599925267328464e-05,0.00013355632393483144,-0.00013355632393483144,1.4322606045824186e-09,0.11599883685636807,2.113312590764067,1.4278824729219318e-09,0.11442854459466198,2.1057283617618046,1.3806439489546603e-09,0.11470374758197346,2.055055857362737,1.413595675486337e-09,0.11504370967766782,2.0913656032962025,0.9809722472422685,0.00736370112271666,0.9876937606369047,0.9707229431943588,5.161665562775829e-11,2.3368842793670647e-11,0,pradeep_move_LR_upper_2.edf,pradeep,move,LR,upper,2,1,-4.620627841422636,0.0
1.6711262337185925e-09,1.0682885759199201e-08,1.63976658876499e-09,4.6645928605609276e-09,4.255594977374515e-09,1.1115512833833659e-09,2.5619326923900944e-09,1.0453801660924373e-09,1.5729547139552993e-09,6.998346164452537e-10,5.673644415581405e-11,2.4341577182092376e-10,4.956509381074106e-11,1.165724365958263e-10,8.973955216704536e-11,6.12851939528913e-11,2.644930106987982e-10,5.40584961604717e-11,1.2661223360405371e-10,9.754106078786753e-11,3.1750395037628946e-11,1.5745828328420454e-10,3.2372101400192725e-11,7.386025990734207e-11,5.911327411046888e-11,6.022856273954647e-12,1.0560116538255494e-11,5.464704492510805e-12,7.349225768240316e-12,2.2818483743825944e-12,2.881735962366434e-09,1.3677329862110559e-08,2.7770420569106022e-09,6.445369293795864e-09,0.5835102028964881,0.6768672443350622,0.44710877541592414,0.6336226583652944,1.048402730692726e-06,6.613405041328458e-05,4.3737126240668664e-09,-0.7014558749376418,0.028760271212447286,0.024,3.2811088292644432e-06,1.1068436437379481e-05,0.00017556978615878386,3.082474981184109e-08,-0.48604497959237664,-0.5365770615041412,0.013333333333333334,2.3210445072757047e-05,3.264998419134959e-07,6.491713017661612e-05,4.214233790367724e-09,-0.6775216307948582,0.07830437040917015,0.02666666666666667,3.16075529438587e-06,4.147779669995233e-06,0.00011472401671446714,0.0003826861695194414,-0.0003826861695194414,4.3737126240668664e-09,0.09915494018445276,2.605582045776943,3.082474981184109e-08,0.07045785747563636,4.094469480670645,4.214233790367724e-09,0.0989630868216738,2.555437607756633,1.3137565408758563e-08,0.08952529482725431,3.0851630447347405,0.6026444840456535,0.2787983262048108,0.996894451033352,0.40127890041088554,2.6610516021473368e-08,1.2506897495810967e-08,1,pradeep_move_RL_lower_1.edf,pradeep,move,RL,lower,1,0,-71.02135339569611,0.0
3.911240543931796e-10,4.049583576598575e-10,3.8106153851489105e-10,3.92381316855976e-10,9.79625857107622e-12,1.7221914038526498e-10,1.6868303309715822e-10,1.5737750737553932e-10,1.660932269526542e-10,6.32976247571359e-12,1.7914941256515043e-11,1.9911193642917655e-11,1.8965251946525086e-11,1.8930462281985927e-11,8.153378187898934e-13,2.073462264605819e-11,2.345443649257228e-11,2.2044589443219136e-11,2.207788286061653e-11,1.110608895652572e-12,1.5140983969380683e-11,2.2385102162621485e-11,1.7463666016788303e-11,1.8329917382930156e-11,3.0201661843257973e-12,4.806327950897305e-12,4.225395566131391e-12,4.499219235840174e-12,4.51031425095629e-12,2.3729437897229825e-13,6.040251293447808e-10,6.237063249783413e-10,5.824465205862779e-10,6.033926583031334e-10,0.1599135432437873,0.17545329177016988,0.15502087730231706,0.18646546551341658,2.1303127043722133e-07,3.4892192048163583e-05,1.21746506592593e-09,-0.732714833134998,0.6014438164072411,0.029333333333333333,9.131328361860855e-07,-6.930175509324022e-07,3.585032614691949e-05,1.285245884840499e-09,-0.636235622142416,0.4125277213333831,0.02666666666666667,9.642946186247994e-07,-1.9264852778431926e-07,3.375286504002782e-05,1.1392558984103324e-09,-0.6914633656899166,0.5679740232092336,0.029333333333333333,8.544697588991922e-07,-2.2421160275983242e-07,3.484431472398171e-05,0.00011462018562652973,-0.00011462018562652973,1.21746506592593e-09,0.12627054867427454,1.9298488270177192,1.285245884840499e-09,0.12296852221394884,1.9406118029628405,1.1392558984103324e-09,0.1259140347557263,1.9123517861833446,1.2139889497255871e-09,0.12505103521464989,1.9276041387213014,0.978952487030695,0.005646978492926619,0.985841968627845,0.9720100567603026,1.459899864301666e-10,5.965082604819915e-11,1,pradeep_move_RL_lower_2.edf,pradeep,move,RL,lower,2,0,-2.7088651895138787,0.0
8.190193277061213e-09,7.319670669111723e-09,8.053379117891906e-09,7.85441435468828e-09,3.822238746121625e-10,1.4091299110020163e-09,1.34152912772199e-09,1.3101109508295056e-09,1.353589996517837e-09,4.131413830231563e-11,8.478477532631551e-11,8.591765611956276e-11,8.080605254203357e-11,8.383616132930394e-11,2.191958662923338e-12,9.498227220687152e-11,9.33382300096337e-11,9.132939255403357e-11,9.32166315901796e-11,1.493758586304957e-12,2.7001516472042882e-11,2.374884126061703e-11,2.7490420055863278e-11,2.6080259262841063e-11,1.6606001132901383e-12,9.146045591613704e-12,7.750145843269887e-12,8.810356304169944e-12,8.568849246351178e-12,5.949107894403388e-13,9.73045302233376e-09,8.786037013947233e-09,9.49112023763548e-09,9.33587009130549e-09,0.665233286625066,0.24014690029478883,0.43385454968423565,0.7395003830406974,-8.427138042522778e-06,9.912973082421845e-05,9.826703533282005e-09,-0.0951368459938567,-0.3658060484833614,0.028,7.423290141652305e-06,-7.450166626533275e-06,9.406015835300373e-05,8.847313389392137e-09,-0.09688480808325413,-0.3757516898016875,0.02666666666666667,6.677113779116436e-06,-8.853173938736986e-06,9.80167831047366e-05,9.607289770200978e-09,-0.049224330355751585,-0.435435098438687,0.029333333333333333,7.264251344242882e-06,-8.24349286926435e-06,9.709504191934598e-05,0.00026934019923149954,-0.00026934019923149954,9.826703533282005e-09,0.08274828296910602,3.294531767396468,8.847313389392137e-09,0.0826932267269846,3.093640723003503,9.607289770200978e-09,0.08173650223976357,3.285152524043873,9.427102230958373e-09,0.08239267064528473,3.2244416714812814,0.9968376954814766,0.0013683596587521804,0.998752798634049,0.9956395255978944,9.793901438898678e-10,4.196442346090181e-10,0,pradeep_move_RL_straight_1.edf,pradeep,move,RL,straight,1,0,-38.88496418735289,0.0
4.2717452024678593e-10,6.452680917802445e-10,4.615991245357487e-10,5.113472455209263e-10,9.573351256560009e-11,3.1475031047082506e-10,3.2420064545931293e-10,2.629232355882868e-10,3.006247305061416e-10,2.6936706642664297e-11,2.092395572554737e-11,1.5117850266241433e-11,2.899262408190445e-11,2.167814335789775e-11,5.689401629201717e-12,2.4080694430521846e-11,1.7772765852259026e-11,3.180995224318768e-11,2.4554470841989514e-11,5.740441243752697e-12,1.6590918029140427e-11,2.0026370766232267e-11,1.764956124860804e-11,1.808895001466025e-11,1.4365191129944665e-12,5.755075744497759e-12,5.54389861645435e-12,5.782325537380161e-12,5.6937666327774235e-12,1.0655500783005063e-13,7.883515189217708e-10,1.0128117724745027e-09,7.797641991532113e-10,8.603091635164949e-10,0.1839503943047769,0.17115765770399483,0.17231806159598007,0.20833091274295415,1.985602547138408e-06,3.3430756607233236e-05,1.1176154873320688e-09,-0.7527441936046702,0.4843818819638872,0.042666666666666665,8.411685786054535e-07,1.0546173765791263e-06,3.6438077147288394e-05,1.3277334661917406e-09,-0.8478571542231532,0.5482432822030954,0.037333333333333336,9.966342630020426e-07,1.8175507875867474e-06,3.378714235322035e-05,1.1415709883967766e-09,-0.9165572404629664,0.8441545830158677,0.042666666666666665,8.586558594466753e-07,1.6192569037680939e-06,3.458040046669513e-05,0.00010965442585432846,-0.00010965442585432846,1.1176154873320688e-09,0.144348038198729,1.9045236237618761,1.3277334661917406e-09,0.13157690797574442,2.012105852708155,1.1415709883967766e-09,0.13929518629662244,1.9248922254605891,1.1956399806401953e-09,0.1384067108236986,1.9471739006435402,0.9641889000397895,0.015541346467658352,0.9850623934622643,0.9477920250331108,2.1011797885967175e-10,9.391479543246464e-11,1,pradeep_move_RL_straight_2.edf,pradeep,move,RL,straight,2,0,15.541302990383041,0.0
4.223787583787773e-09,3.899121181907031e-09,4.232566829477513e-09,4.11849186505744e-09,1.5515989872413939e-10,7.922150745993998e-10,6.877610312337286e-10,6.991961610771545e-10,7.263907556367609e-10,4.6778351644077234e-11,6.712564588491793e-11,6.02669162894086e-11,6.059804075670664e-11,6.266353431034439e-11,3.1580838738247824e-12,7.06350521432385e-11,6.467831199013652e-11,6.469458117785925e-11,6.666931510374476e-11,2.8042074187937365e-12,1.8757992575486095e-11,1.824844518758761e-11,1.916550911675862e-11,1.872398229327744e-11,3.7516137596024504e-13,5.954345019655538e-12,4.784625552374726e-12,5.9230069116806e-12,5.5539924945702876e-12,5.441749951748818e-13,5.111350048125554e-09,4.6745935958708575e-09,5.021546087760967e-09,4.9358299105857925e-09,0.5278046730703977,0.177376164658249,0.3757655541156395,0.5615493281260482,-1.3050739469438176e-06,8.411132948830229e-05,7.074715748289751e-09,-0.8370159446790514,0.4649003953438724,0.021333333333333333,5.307314224722556e-06,-1.717400324050668e-06,7.96807155050756e-05,6.349016423400794e-09,-0.8156161703519357,0.5081884925217048,0.030666666666666665,4.763974415455383e-06,-1.8025204561630392e-06,8.211360301012801e-05,6.7426437993049046e-09,-0.8871089125268821,0.7358166255899703,0.036,5.059419659474843e-06,-1.6083315757191748e-06,8.198885603441892e-05,0.00026771909370169216,-0.00026771909370169216,7.074715748289751e-09,0.07856242122498257,3.191928106382042,6.349016423400794e-09,0.07699347800834457,2.841190087593065,6.7426437993049046e-09,0.07698237010254153,3.058458960073716,6.722125323665149e-09,0.07751275644528956,3.0305257180162744,0.9903741280816957,0.004126841259259291,0.996198658923997,0.9871419274811744,7.256993248889575e-10,2.96620558309778e-10,0,pradeep_move_RL_upper_1.edf,pradeep,move,RL,upper,1,0,4.850679927954317,0.0
1.298999335680831e-09,1.3913922472749306e-09,1.2780496809147389e-09,1.3228137546235002e-09,4.924076393572933e-11,3.535906151255217e-10,3.827922852335855e-10,3.65774650969942e-10,3.673858504430164e-10,1.1975846722509805e-11,2.7886144863133534e-11,3.208278531886628e-11,2.6262580522878945e-11,2.874383690162625e-11,2.4522673442454354e-12,3.257152438832124e-11,3.76487971070388e-11,3.125158561789734e-11,3.382396903775246e-11,2.7577215123017208e-12,2.049910739109953e-11,2.195742210571335e-11,2.3361007643079153e-11,2.1939179046630677e-11,1.1684370957176886e-12,5.039436732466397e-12,5.430064300722294e-12,5.389778516273392e-12,5.286426516487361e-12,1.754208295598668e-13,1.7107000193182406e-09,1.8392208160219907e-09,1.7038267036619305e-09,1.7512491796673872e-09,0.23579317845840697,0.20836150444532398,0.21450615953177832,0.27744797813574057,-1.1719633786873423e-06,4.231284679873657e-05,1.7903770042133514e-09,-1.5765557903383471,3.7581784052558866,0.03333333333333333,1.3438128767807516e-06,-1.5754557473110715e-06,4.364850404827908e-05,1.9051919056526354e-09,-1.4771275168660287,2.8028155003407162,0.03333333333333333,1.4307554748482783e-06,-1.2053150633952235e-06,4.168657461855018e-05,1.7377705034279517e-09,-1.5697170673955878,3.756782114295455,0.044,1.3044174658724993e-06,-1.317578063131213e-06,4.255756775949244e-05,0.0002074939522140487,-0.0002074939522140487,1.7903770042133514e-09,0.11240885419811707,2.2011458928539054,1.9051919056526354e-09,0.11123588045400909,2.1796320540450154,1.7377705034279517e-09,0.11479922988065477,2.1474872087320604,1.8111131377646462e-09,0.1128146548442603,2.176088385210327,0.9775143266435267,0.00813874849679486,0.9887035436845379,0.9695830737024945,1.674214022246837e-10,6.990456306857554e-11,1,pradeep_move_RL_upper_2.edf,pradeep,move,RL,upper,2,0,-16.490147196655727,0.0
2.0771416756663344e-09,2.0298420630532657e-09,2.164412638943923e-09,2.090465459221174e-09,5.574018526489935e-11,5.250371967613786e-10,4.950969574922612e-10,4.739228789691524e-10,4.98019011074264e-10,2.096937717551074e-11,3.0343928727034135e-11,2.5437595735907677e-11,2.7908323144408553e-11,2.789661586911679e-11,2.003019162859747e-12,3.343644187990522e-11,2.806715059324999e-11,3.5181044341616756e-11,3.222821227159065e-11,3.0272908852161214e-12,1.9974580128655838e-11,2.1038202506292733e-11,2.0967775182572175e-11,2.066018593917358e-11,4.856483621876909e-13,8.567423237911275e-12,7.660994803573322e-12,8.523958206588864e-12,8.250792082691154e-12,4.174269797046847e-13,2.6641573176741853e-09,2.581705368448642e-09,2.7030082956438527e-09,2.6496236605888934e-09,0.23126336717504195,0.19086782012897952,0.21082735970307118,0.26713754978386417,-4.1028032934532184e-06,5.266702745608127e-05,2.773815781059618e-09,-1.0349761829176205,1.3218543257658766,0.037333333333333336,2.092986581943291e-06,-3.461020835876427e-06,5.1420304414306383e-05,2.6440477060599366e-09,-1.1440259245638187,1.496705123065638,0.05333333333333334,1.9920197784647307e-06,-4.001784565752105e-06,5.339411755206568e-05,2.850931789163808e-09,-0.9154072649903874,1.0934016627410816,0.034666666666666665,2.1502095516558743e-06,-3.855202898360583e-06,5.250089982696364e-05,0.00018426310604729204,-0.00018426310604729204,2.773815781059618e-09,0.10909933400003724,2.3773410011063185,2.6440477060599366e-09,0.10638993827386124,2.319348862319618,2.850931789163808e-09,0.10426405292956305,2.3962637738325054,2.7562650920944543e-09,0.10658444173448717,2.364317879086147,0.9888246988795366,0.004226067942267464,0.992994374459613,0.9830317848299432,2.0688408310387158e-10,8.536695681115479e-11,2,pradeep_watch_LR_lower_1.edf,pradeep,watch,LR,lower,1,1,-1.7920095423155615,0.0
4.87954143139242e-10,5.835872565647426e-10,4.3368754817687214e-10,5.017429826269522e-10,6.196816233360231e-11,2.349071816379011e-10,2.2814171676318742e-10,2.2654292791651022e-10,2.2986394210586623e-10,3.6253487351494045e-12,1.4466608307861694e-11,1.2837055264159076e-11,1.6370898826597433e-11,1.455818746620607e-11,1.4441381830533744e-12,1.6119299969217137e-11,1.5523159649309865e-11,1.7216888434957383e-11,1.6286449351161462e-11,7.014905495899576e-13,2.3107295552687887e-11,2.244475777939209e-11,2.2294434830790482e-11,2.2615496054290154e-11,3.5312821768423585e-13,1.2383803601917022e-11,1.2141374276577696e-11,1.2079718144550482e-11,1.2201632007681733e-11,1.3125099863444695e-13,7.744717239009648e-10,8.618382650332097e-10,7.118215175036809e-10,7.827105021459517e-10,0.11873879521432558,0.20155780135233659,0.12512279271074794,0.13283203799057222,1.0190279139876112e-07,2.9626620304198256e-05,8.777366306491324e-10,-0.493116152109741,0.9781412360245976,0.07333333333333333,6.583102611210204e-07,-1.130728205098371e-07,3.303091585796042e-05,1.0910414024156613e-09,-0.5782846523855508,0.717352826632923,0.05733333333333333,8.182906409087996e-07,7.167132560626244e-08,2.9029450446078135e-05,8.42708993201306e-10,-0.22131261023272736,0.9919355555039924,0.07066666666666667,6.320355974851651e-07,2.01670988317293e-08,3.0613254822875996e-05,9.764027764218482e-05,-9.764027764218482e-05,8.777366306491324e-10,0.15720574548725194,1.844027629798202,1.0910414024156613e-09,0.14164972148060787,2.0019609442221453,8.42708993201306e-10,0.15722823718740883,1.819450778683863,9.371623420886999e-10,0.15202790138508956,1.8884797842347367,0.9396112934450248,0.021272195935076968,0.9696232498617887,0.9228105077597375,2.483324092143552e-10,1.0974457542137122e-10,1,pradeep_watch_LR_lower_2.edf,pradeep,watch,LR,lower,2,1,46.002826462244634,0.0
1.5522255474587475e-09,1.4285159686556938e-09,2.0758564890473652e-09,1.6855326683872689e-09,2.8058335505743335e-10,6.211327777360822e-10,6.219215145165005e-10,6.245357949154927e-10,6.225300290560252e-10,1.4543839335953474e-12,3.179695323859373e-11,2.5659385416782618e-11,3.10240904326024e-11,2.9493476362659584e-11,2.729410102954237e-12,3.568157493161939e-11,2.96428599334638e-11,3.50916600815539e-11,3.347203164887903e-11,2.7183226325786473e-12,1.927456051546384e-11,2.1723764291126144e-11,1.811727227333806e-11,1.970519902664268e-11,1.5035033120626506e-12,9.573337895738828e-12,9.13474959241831e-12,8.714664360784072e-12,9.140917282980402e-12,3.5057913059495915e-13,2.2378877985376503e-09,2.1109388569892036e-09,2.7623158806785337e-09,2.3703808454017957e-09,0.24668044260518207,0.18053661269287724,0.22064186862947807,0.27992409912613175,1.2488892707838585e-06,5.078504956750093e-05,2.5791212595735267e-09,-1.1042114338293307,1.1709985468789537,0.032,1.9355107379881544e-06,1.8082799398926187e-06,5.080233756537328e-05,2.5808775021061366e-09,-0.9991356357786555,1.0610924135534203,0.042666666666666665,1.938110533835366e-06,-1.832568757516523e-06,7.16802838218694e-05,5.1380630887837515e-09,-0.7769330647952686,1.3611987873477798,0.02,3.856066047776083e-06,4.082001510533176e-07,5.86110054437338e-05,0.00023423303231005207,-0.00023423303231005207,2.5791212595735267e-09,0.13065644980402366,2.3551740133528374,2.5808775021061366e-09,0.12691117715447237,2.30845955837216,5.1380630887837515e-09,0.09224232078809051,3.1584248403520627,3.432687283487805e-09,0.11660331591552885,2.6073528040256866,0.8177254433900513,0.12146977247267686,0.98877598276444,0.7184654304710433,2.558941829210225e-09,1.2058830095448887e-09,2,pradeep_watch_LR_straight_1.edf,pradeep,watch,LR,straight,1,1,44.08147157950506,0.0
1.2015028295151826e-09,3.3226949184751275e-09,1.186457995375009e-09,1.9035519144551064e-09,1.003504438174143e-09,2.1071056524547334e-10,2.6404748561632095e-10,1.9921264468114687e-10,2.2465689851431372e-10,2.8246112517259247e-11,2.1419583367349072e-11,5.977321709881212e-11,1.708134430882276e-11,3.2758048258327984e-11,1.9184535267451396e-11,2.363704890881032e-11,7.088699855101825e-11,1.879328818013362e-11,3.777244521332073e-11,2.349887566906947e-11,2.5415108733689953e-11,4.311810960118149e-11,2.5264747596173287e-11,3.1265988643681576e-11,8.380939903985523e-12,1.428664890642862e-11,1.2253434794636303e-11,1.389220055058156e-11,1.3477428083882161e-11,8.8034730095449e-13,1.4755522013095855e-09,3.713000947038285e-09,1.4436208763830442e-09,2.210724674910305e-09,0.24160033696420638,0.2761082282981258,0.2222727586214079,0.2779344125083561,9.82557251368287e-08,7.049708221911571e-05,4.96983860140876e-09,0.8515951034005422,2.1263519931166055,0.04,3.727386191697212e-06,-1.817850167826716e-06,8.752986738892675e-05,7.661477685123104e-09,0.3643633964950355,-0.5014155979787094,0.021333333333333333,5.748586698266828e-06,-1.1916737713979092e-06,6.995285397135282e-05,4.893401778737412e-09,0.8427489493237209,2.5608745119352507,0.029333333333333333,3.6711163988361374e-06,-9.704227380292643e-07,7.64343448636267e-05,0.0002634390345033831,-0.00017219716974173512,4.96983860140876e-09,0.09116329885182119,3.3180031382369437,7.661477685123104e-09,0.07772345066863746,3.748623332969356,4.893401778737412e-09,0.09293052602236489,3.3159599050918978,5.8415726884230926e-09,0.08727242518094118,3.4608621254327327,0.8180302132743401,0.10991175907614155,0.9710010310381244,0.7176525701033115,2.768075906385692e-09,1.2872454556727646e-09,1,pradeep_watch_LR_straight_2.edf,pradeep,watch,LR,straight,2,1,37.067872907473195,0.0
